/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core
/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core
Successfully load weights from /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 149.958, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 148.937, success rate: 0.000
Generated 3000/30000 steps from the expert. Average episode reward: 139.848, success rate: 0.000
Generated 4000/30000 steps from the expert. Average episode reward: 144.741, success rate: 0.008
Generated 5000/30000 steps from the expert. Average episode reward: 150.139, success rate: 0.019
Generated 6000/30000 steps from the expert. Average episode reward: 148.352, success rate: 0.021
Generated 30000 steps from the expert. Average episode reward: 148.352, success rate: 0.021
Start training!
  success_rate: 0.0
  total_episodes: 242
  total_loss: -0.9993551397934938
  total_steps: 150000
  total_time: 5278.250487565994

===== gail Training Iteration 15 =====:
  adv_mean: null
  discriminator_loss: 0.053989897133448185
  entropy: 1.3874812242312309
  episode_reward: 3.3137048905763384
  frame_per_second: 30
  gail_reward: 0.012518635724121943
  grad_norm: 2.6445980166777585
  iteration: 15
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0031390809095824
  ratio: 1.0034986922374138
  success_rate: 0.0
  total_episodes: 266
  total_loss: -1.0031390874813764
  total_steps: 160000
  total_time: 5303.942550420761

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.05097824518974775
  entropy: 1.2580471460635845
  episode_reward: 3.6606195494324663
  frame_per_second: 31
  gail_reward: 0.01287207401668032
  grad_norm: 2.545995050133803
  iteration: 16
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0004375590727879
  ratio: 1.0006070678050702
  success_rate: 0.0
  total_episodes: 288
  total_loss: -1.000437562740766
  total_steps: 170000
  total_time: 5331.791482925415

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.050266224432450074
  entropy: 1.086397698139533
  episode_reward: 3.5329740798139757
  frame_per_second: 33
  gail_reward: 0.017229688649949355
  grad_norm: 3.7218283592126307
  iteration: 17
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0017910133569667
  ratio: 1.0021281723792737
  success_rate: 0.0
  total_episodes: 317
  total_loss: -1.0017910187061017
  total_steps: 180000
  total_time: 5358.83043050766

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.047733646292143904
  entropy: 1.0582739091836488
  episode_reward: 3.162723424138654
  frame_per_second: 35
  gail_reward: 0.013332143060576456
  grad_norm: 4.059029599336477
  iteration: 18
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9991945531123724
  ratio: 0.9994087494336642
  success_rate: 0.0
  total_episodes: 345
  total_loss: -0.9991945544878642
  total_steps: 190000
  total_time: 5385.091501951218

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.04537466869283563
  entropy: 0.8916232423904614
  episode_reward: 2.5226484374582414
  frame_per_second: 36
  gail_reward: 0.008472105935932351
  grad_norm: 3.9304350330279423
  iteration: 19
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0007537063879846
  ratio: 1.0012791948440747
  success_rate: 0.0
  total_episodes: 373
  total_loss: -1.0007537097502976
  total_steps: 200000
  total_time: 5411.423714399338

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.042986736780939956
  entropy: 0.7012085714401343
  episode_reward: 1.4876866589894429
  frame_per_second: 38
  gail_reward: 0.005930252703957451
  grad_norm: 4.897258493839166
  iteration: 20
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0014394712753785
  ratio: 1.0021125642152933
  success_rate: 0.0
  total_episodes: 410
  total_loss: -1.0014394749433566
  total_steps: 210000
  total_time: 5437.073076963425

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.04325572428269646
  entropy: 0.6019537419080734
  episode_reward: 0.9234108908027389
  frame_per_second: 40
  gail_reward: 0.016216406981962233
  grad_norm: 4.883983272925401
  iteration: 21
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9997567682694166
  ratio: 1.0003551908028432
  success_rate: 0.0
  total_episodes: 451
  total_loss: -0.9997567746883783
  total_steps: 220000
  total_time: 5463.622206687927

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.04033496046486573
  entropy: 0.46092558732399574
  episode_reward: 1.0554485545413077
  frame_per_second: 41
  gail_reward: 0.01365701720261803
  grad_norm: 4.8777594013856005
  iteration: 22
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0017800451853336
  ratio: 1.002258571294638
  success_rate: 0.0
  total_episodes: 485
  total_loss: -1.0017800542024466
  total_steps: 230000
  total_time: 5490.748123407364

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.0417217855508893
  entropy: 0.3685106927767778
  episode_reward: 1.553866212612184
  frame_per_second: 43
  gail_reward: 0.02078192957963508
  grad_norm: 6.331561203644826
  iteration: 23
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9993366849728119
  ratio: 1.0003130830251254
  success_rate: 0.0
  total_episodes: 519
  total_loss: -0.9993366832916554
  total_steps: 240000
  total_time: 5516.327882528305

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.029901019319032246
  entropy: 0.27130019899744257
  episode_reward: 1.6986629267154614
  frame_per_second: 45
  gail_reward: 0.004349456042445336
  grad_norm: 6.0599055896966885
  iteration: 24
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9989200047957592
  ratio: 0.9995724488527347
  success_rate: 0.0
  total_episodes: 544
  total_loss: -0.9989200086165697
  total_steps: 250000
  total_time: 5539.739258766174

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.03085128869025562
  entropy: 0.1795039526067483
  episode_reward: 1.4955505615692486
  frame_per_second: 46
  gail_reward: 0.00850656690637175
  grad_norm: 7.443119990214323
  iteration: 25
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.998784070290052
  ratio: 1.0002545213088012
  success_rate: 0.0
  total_episodes: 574
  total_loss: -0.9987840736523653
  total_steps: 260000
  total_time: 5564.866748094559

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.028434925015347126
  entropy: 0.028862098963238682
  episode_reward: 1.6220245999689689
  frame_per_second: 48
  gail_reward: 0.012542846395323675
  grad_norm: 6.44821544610537
  iteration: 26
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.0014483230236249
  ratio: 1.0019616823930007
  success_rate: 0.0
  total_episodes: 601
  total_loss: -1.0014483334162296
  total_steps: 270000
  total_time: 5590.20166015625

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.023691278992173
  entropy: -0.057457047011345054
  episode_reward: 1.5551628156368364
  frame_per_second: 49
  gail_reward: 0.012098324333484739
  grad_norm: 9.269269629625173
  iteration: 27
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -1.000460881453294
  ratio: 1.0016789361452445
  success_rate: 0.0
  total_episodes: 622
  total_loss: -1.0004608890949152
  total_steps: 280000
  total_time: 5616.793067455292

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.020788737733920034
  entropy: -0.22108445190466366
  episode_reward: 1.6744095917279618
  frame_per_second: 51
  gail_reward: 0.007837334580910512
  grad_norm: 10.824911348636334
  iteration: 28
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9985523911622854
  ratio: 1.0001166281027671
  success_rate: 0.0
  total_episodes: 644
  total_loss: -0.9985523969699175
  total_steps: 290000
  total_time: 5643.243963956833

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.021597644218052617
  entropy: -0.26670879679612625
  episode_reward: 1.6770231667473303
  frame_per_second: 52
  gail_reward: 0.01288026547871339
  grad_norm: 10.629978100153116
  iteration: 29
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9985345466014667
  ratio: 0.9997367080969688
  success_rate: 0.0
  total_episodes: 666
  total_loss: -0.998534554701585
  total_steps: 300000
  total_time: 5669.619113206863

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.02000427684531762
  entropy: -0.38974924561304924
  episode_reward: 1.625161461151592
  frame_per_second: 54
  gail_reward: 0.0040206123946401745
  grad_norm: 12.263208686999786
  iteration: 30
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9979184858309917
  ratio: 1.0003868729640275
  success_rate: 0.0
  total_episodes: 689
  total_loss: -0.9979184948481046
  total_steps: 310000
  total_time: 5695.056044101715

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.01612005653277708
  entropy: -0.44906720465574507
  episode_reward: 1.5761353160643352
  frame_per_second: 55
  gail_reward: 0.0022256030163053087
  grad_norm: 14.159431018431981
  iteration: 31
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9978114135754415
  ratio: 1.0003005017072726
  success_rate: 0.0
  total_episodes: 705
  total_loss: -0.9978114285530189
  total_steps: 320000
  total_time: 5720.215984106064

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.01739877939570504
  entropy: -0.583235085163361
  episode_reward: 1.5653669832593413
  frame_per_second: 57
  gail_reward: 0.008543072841488399
  grad_norm: 16.81169996979909
  iteration: 32
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9963766139287215
  ratio: 0.9987919419239729
  success_rate: 0.0
  total_episodes: 722
  total_loss: -0.996376623862829
  total_steps: 330000
  total_time: 5744.795034170151

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.01325973923652409
  entropy: -0.6341386429774456
  episode_reward: 1.8594735971538583
  frame_per_second: 58
  gail_reward: 0.00513711897835422
  grad_norm: 17.080923423094628
  iteration: 33
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9978057378377669
  ratio: 1.0005283873814803
  success_rate: 0.0
  total_episodes: 737
  total_loss: -0.9978057491473663
  total_steps: 340000
  total_time: 5769.701808691025

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.014457647274964704
  entropy: -0.611086545082239
  episode_reward: 2.227215847380055
  frame_per_second: 60
  gail_reward: 0.010220168502881932
  grad_norm: 15.142181931397854
  iteration: 34
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9985290539570344
  ratio: 1.00052051956837
  success_rate: 0.0
  total_episodes: 752
  total_loss: -0.9985290649609688
  total_steps: 350000
  total_time: 5796.422603607178

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.01235231355829642
  entropy: -0.6803901939820021
  episode_reward: 2.4202949859487863
  frame_per_second: 61
  gail_reward: 0.01053120917461526
  grad_norm: 17.566217457331145
  iteration: 35
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9983516682416965
  ratio: 1.000482824521187
  success_rate: 0.0
  total_episodes: 766
  total_loss: -0.9983516868872521
  total_steps: 360000
  total_time: 5821.619347333908

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.014917791715393272
  entropy: -0.7155584682256747
  episode_reward: 2.51487115103109
  frame_per_second: 63
  gail_reward: 0.00247123721607913
  grad_norm: 17.770478988916445
  iteration: 36
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9973473409811656
  ratio: 0.9998732968782768
  success_rate: 0.0
  total_episodes: 784
  total_loss: -0.9973473484699543
  total_steps: 370000
  total_time: 5846.175866127014

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.012871462995043168
  entropy: -0.8323420032476767
  episode_reward: 2.51467925082577
  frame_per_second: 64
  gail_reward: 0.002840867060317228
  grad_norm: 24.092627795690145
  iteration: 37
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9952564225747035
  ratio: 0.9995512421314533
  success_rate: 0.0
  total_episodes: 802
  total_loss: -0.995256435412627
  total_steps: 380000
  total_time: 5870.927582502365

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.010324633445065373
  entropy: -0.9275582779676487
  episode_reward: 2.6877185692368504
  frame_per_second: 66
  gail_reward: 0.0004785712497556606
  grad_norm: 22.516105812329513
  iteration: 38
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9968006911950233
  ratio: 0.9998977864399935
  success_rate: 0.0
  total_episodes: 816
  total_loss: -0.9968007046442765
  total_steps: 390000
  total_time: 5896.082734584808

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.010825459381344561
  entropy: -1.1087468951176374
  episode_reward: 2.6224390801476027
  frame_per_second: 67
  gail_reward: 0.00014146964270670044
  grad_norm: 29.94340106737919
  iteration: 39
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9966546242053692
  ratio: 1.0008892655372619
  success_rate: 0.0
  total_episodes: 832
  total_loss: -0.9966546425452599
  total_steps: 400000
  total_time: 5921.092118501663

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.009850696819156814
  entropy: -1.1562954211846377
  episode_reward: 3.134552450614091
  frame_per_second: 68
  gail_reward: 0.005570822137330348
  grad_norm: 30.142091052960126
  iteration: 40
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9972352975454086
  ratio: 1.0010881358232253
  success_rate: 0.0
  total_episodes: 844
  total_loss: -0.9972353183306181
  total_steps: 410000
  total_time: 5945.511038780212

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/checkpoint-iter40.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/progress.csv>.
===== gail Training Iteration 41 =====:
  adv_mean: null
  discriminator_loss: 0.00924748519095234
  entropy: -1.2632811167301277
  episode_reward: 3.134661119313831
  frame_per_second: 70
  gail_reward: 0.0017665295572861885
  grad_norm: 39.97319237207755
  iteration: 41
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9947920927634606
  ratio: 1.0013494080457932
  success_rate: 0.0
  total_episodes: 861
  total_loss: -0.9947921179808104
  total_steps: 420000
  total_time: 5970.439851999283

===== gail Training Iteration 42 =====:
  adv_mean: null
  discriminator_loss: 0.008872955129854978
  entropy: -1.4325430546051416
  episode_reward: 3.2599501624611973
  frame_per_second: 71
  gail_reward: 0.0009948205625942837
  grad_norm: 42.636810309459
  iteration: 42
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9955187878547571
  ratio: 1.0002184906066993
  success_rate: 0.0
  total_episodes: 875
  total_loss: -0.9955188129192744
  total_steps: 430000
  total_time: 5995.4451496601105

===== gail Training Iteration 43 =====:
  adv_mean: null
  discriminator_loss: 0.007223681419063956
  entropy: -1.5830850200775342
  episode_reward: 3.5946590860620233
  frame_per_second: 73
  gail_reward: 0.0011424547330721115
  grad_norm: 48.37983932984181
  iteration: 43
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.9959441820780436
  ratio: 1.0012682034419134
  success_rate: 0.0
  total_episodes: 887
  total_loss: -0.9959442014877613
  total_steps: 440000
  total_time: 6017.893872261047

===== gail Training Iteration 44 =====:
  adv_mean: null
  discriminator_loss: 0.006534596634446643
  entropy: -1.719938235405164
