/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core
/home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core
Successfully load weights from /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 138.449, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 143.269, success rate: 0.045
Generated 3000/30000 steps from the expert. Average episode reward: 141.685, success rate: 0.041
Generated 4000/30000 steps from the expert. Average episode reward: 144.705, success rate: 0.039
Generated 5000/30000 steps from the expert. Average episode reward: 144.930, success rate: 0.037
Generated 6000/30000 steps from the expert. Average episode reward: 144.143, success rate: 0.036
Generated 30000 steps from the expert. Average episode reward: 144.143, success rate: 0.036
Start training!
  ratio: 0.9992655593615312
  success_rate: 0.0
  total_episodes: 202
  total_loss: -0.999084993203481
  total_steps: 150000
  total_time: 400.0535068511963

===== gail Training Iteration 15 =====:
  adv_mean: null
  discriminator_loss: 0.05300848020288425
  entropy: 1.4016066496188824
  episode_reward: 6.312514895059488
  frame_per_second: 373
  gail_reward: 0.007727188248044023
  grad_norm: 2.896429920196533
  iteration: 15
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0029068521964244
  ratio: 1.003292446105908
  success_rate: 0.0
  total_episodes: 222
  total_loss: -1.002906856781397
  total_steps: 160000
  total_time: 428.4687693119049

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.052522641909905736
  entropy: 1.2937355897365472
  episode_reward: 6.2058544745217885
  frame_per_second: 371
  gail_reward: 0.01173606421201466
  grad_norm: 2.388416092059551
  iteration: 16
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0004000468131824
  ratio: 1.0005653330912956
  success_rate: 0.0
  total_episodes: 243
  total_loss: -1.000400050633993
  total_steps: 170000
  total_time: 457.0887062549591

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.05246249679953624
  entropy: 1.1248188718771324
  episode_reward: 5.167232593757208
  frame_per_second: 370
  gail_reward: 0.037299766816580905
  grad_norm: 5.1338838381645004
  iteration: 17
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0018476429658059
  ratio: 1.0021475684948458
  success_rate: 0.0
  total_episodes: 271
  total_loss: -1.001847652747081
  total_steps: 180000
  total_time: 486.21499943733215

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.0480606228686296
  entropy: 1.1181377794498053
  episode_reward: 4.343420531688369
  frame_per_second: 369
  gail_reward: 0.011610156308429745
  grad_norm: 3.5525801077867167
  iteration: 18
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9993329581541893
  ratio: 0.9996157236588307
  success_rate: 0.0
  total_episodes: 296
  total_loss: -0.9993329593768486
  total_steps: 190000
  total_time: 514.0570816993713

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.04519891932081336
  entropy: 0.9437734249310615
  episode_reward: 3.8211010548640187
  frame_per_second: 368
  gail_reward: 0.011122759732489402
  grad_norm: 3.793640050674096
  iteration: 19
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0006972805047647
  ratio: 1.0011873862682246
  success_rate: 0.0
  total_episodes: 322
  total_loss: -1.000697290438872
  total_steps: 200000
  total_time: 543.0220332145691

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.049460440704551266
  entropy: 0.7552638663695409
  episode_reward: 2.4907320318112123
  frame_per_second: 366
  gail_reward: 0.0074005088876359735
  grad_norm: 4.6073835091713145
  iteration: 20
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0013443246865883
  ratio: 1.002035239109626
  success_rate: 0.0
  total_episodes: 358
  total_loss: -1.0013443309527177
  total_steps: 210000
  total_time: 572.7145500183105

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.047691240414786035
  entropy: 0.6734471964530456
  episode_reward: 1.876770983570561
  frame_per_second: 365
  gail_reward: 0.014621549300276315
  grad_norm: 4.659237487193866
  iteration: 21
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0001638762461833
  ratio: 1.0008651681435414
  success_rate: 0.0
  total_episodes: 397
  total_loss: -1.0001638864859557
  total_steps: 220000
  total_time: 601.7329134941101

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.044143475093043005
  entropy: 0.515699951388897
  episode_reward: 1.3439237128465746
  frame_per_second: 363
  gail_reward: 0.008335910280211231
  grad_norm: 4.878652468170875
  iteration: 22
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0020048865905176
  ratio: 1.002682000857133
  success_rate: 0.0
  total_episodes: 433
  total_loss: -1.0020048960661276
  total_steps: 230000
  total_time: 631.9609351158142

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.04160143818754034
  entropy: 0.401415855380205
  episode_reward: 1.609536258587366
  frame_per_second: 362
  gail_reward: 0.020345349569255725
  grad_norm: 6.7394715087536055
  iteration: 23
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9990790316691766
  ratio: 1.0002434687736708
  success_rate: 0.0
  total_episodes: 469
  total_loss: -0.9990790354899871
  total_steps: 240000
  total_time: 661.5918605327606

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.0344743609882127
  entropy: 0.3283591411434687
  episode_reward: 1.7516337060477378
  frame_per_second: 362
  gail_reward: 0.0026337347620238477
  grad_norm: 5.769103693962097
  iteration: 24
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9987804365463746
  ratio: 0.9993339333778772
  success_rate: 0.0
  total_episodes: 496
  total_loss: -0.9987804415898446
  total_steps: 250000
  total_time: 690.3714213371277

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.03385183766054419
  entropy: 0.3027820577988258
  episode_reward: 2.5288228016510734
  frame_per_second: 362
  gail_reward: 0.0131373040115413
  grad_norm: 6.338092456108485
  iteration: 25
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9988209007642208
  ratio: 0.9997496161705408
  success_rate: 0.0
  total_episodes: 523
  total_loss: -0.9988209061133556
  total_steps: 260000
  total_time: 717.7102932929993

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.03359867931367495
  entropy: 0.17724231426150372
  episode_reward: 2.781410127243195
  frame_per_second: 362
  gail_reward: 0.012787242470165858
  grad_norm: 5.860519384573667
  iteration: 26
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.0015725826605772
  ratio: 1.0022438914347918
  success_rate: 0.0
  total_episodes: 549
  total_loss: -1.001572590913528
  total_steps: 270000
  total_time: 744.7208812236786

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.029984091160198054
  entropy: 0.13867821833835198
  episode_reward: 2.845335970412587
  frame_per_second: 361
  gail_reward: 0.006716123397629231
  grad_norm: 7.861533993329758
  iteration: 27
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -1.000658452205169
  ratio: 1.0018498972440377
  success_rate: 0.0
  total_episodes: 576
  total_loss: -1.0006584592354604
  total_steps: 280000
  total_time: 774.2831585407257

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.02919454414349718
  entropy: 0.022370851987925097
  episode_reward: 2.264425884587882
  frame_per_second: 360
  gail_reward: 0.007606716251645523
  grad_norm: 8.457399421930313
  iteration: 28
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9999207375905452
  ratio: 1.0014450811422788
  success_rate: 0.0
  total_episodes: 610
  total_loss: -0.9999207432453449
  total_steps: 290000
  total_time: 803.8913712501526

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.02479774874682801
  entropy: -0.06517890862798174
  episode_reward: 2.112315639269104
  frame_per_second: 360
  gail_reward: 0.0050040987003833436
  grad_norm: 8.859934469522575
  iteration: 29
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9985161009507302
  ratio: 0.9998589057188768
  success_rate: 0.0
  total_episodes: 636
  total_loss: -0.9985161142471509
  total_steps: 300000
  total_time: 831.3799831867218

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.022685936828239415
  entropy: -0.1426432876298443
  episode_reward: 2.181863931913573
  frame_per_second: 360
  gail_reward: 0.010872629776788064
  grad_norm: 8.849561048165345
  iteration: 30
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9989128876955081
  ratio: 1.0003877413578524
  success_rate: 0.0
  total_episodes: 662
  total_loss: -0.9989128953371292
  total_steps: 310000
  total_time: 859.032880783081

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.018756925164817428
  entropy: -0.1939357146047629
  episode_reward: 2.2403071313152534
  frame_per_second: 361
  gail_reward: 0.0023660595528035163
  grad_norm: 10.84213915169239
  iteration: 31
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9982165709519998
  ratio: 0.999984061717987
  success_rate: 0.0
  total_episodes: 681
  total_loss: -0.998216581191772
  total_steps: 320000
  total_time: 885.5000901222229

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.024206636760694285
  entropy: -0.27861742988610877
  episode_reward: 3.002651095486126
  frame_per_second: 361
  gail_reward: 0.006446433513879012
  grad_norm: 10.471877795916336
  iteration: 32
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.998597291799692
  ratio: 1.0003433355918296
  success_rate: 0.0
  total_episodes: 700
  total_loss: -0.998597301580967
  total_steps: 330000
  total_time: 913.1257884502411

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.021470217970916285
  entropy: -0.30236276724399663
  episode_reward: 3.352585504098901
  frame_per_second: 361
  gail_reward: 0.010351793641128983
  grad_norm: 10.276527591240711
  iteration: 33
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9995377427492387
  ratio: 1.0010721113437262
  success_rate: 0.0
  total_episodes: 721
  total_loss: -0.9995377526833461
  total_steps: 340000
  total_time: 941.4759440422058

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.020092575596526073
  entropy: -0.3286424844692915
  episode_reward: 3.832248730734504
  frame_per_second: 361
  gail_reward: 0.0029978770977602555
  grad_norm: 11.35074776319357
  iteration: 34
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9995601629599546
  ratio: 1.0014557546530014
  success_rate: 0.0
  total_episodes: 744
  total_loss: -0.9995601765620403
  total_steps: 350000
  total_time: 968.3016045093536

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.02100882151713356
  entropy: -0.4133810443755908
  episode_reward: 3.9759632693014693
  frame_per_second: 361
  gail_reward: 0.007154487712511745
  grad_norm: 13.279055992456582
  iteration: 35
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.997769912542441
  ratio: 0.999577596401557
  success_rate: 0.0
  total_episodes: 769
  total_loss: -0.997769923393543
  total_steps: 360000
  total_time: 994.7115771770477

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.014938026247546077
  entropy: -0.5423881892210398
  episode_reward: 4.122904832639619
  frame_per_second: 362
  gail_reward: 0.0024156267653243284
  grad_norm: 15.157450721508418
  iteration: 36
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9974614941156827
  ratio: 1.0000366042821835
  success_rate: 0.0
  total_episodes: 787
  total_loss: -0.9974615087875953
  total_steps: 370000
  total_time: 1021.9463984966278

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.01959905793579916
  entropy: -0.6789587898132129
  episode_reward: 3.9724684758978874
  frame_per_second: 361
  gail_reward: 0.005244597212638324
  grad_norm: 20.71337343270962
  iteration: 37
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.99589599218124
  ratio: 0.9997272846026298
  success_rate: 0.0
  total_episodes: 813
  total_loss: -0.9958960030323419
  total_steps: 380000
  total_time: 1049.8538551330566

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.0176819088570296
  entropy: -0.7601927523429577
  episode_reward: 3.1618730401229858
  frame_per_second: 361
  gail_reward: 0.004610689101704897
  grad_norm: 19.889106703415894
  iteration: 38
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9974579694943551
  ratio: 1.0002699867272988
  success_rate: 0.0
  total_episodes: 842
  total_loss: -0.9974579870700836
  total_steps: 390000
  total_time: 1077.8104963302612

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.01679681807857914
  entropy: -0.921488650334187
  episode_reward: 3.012939191709076
  frame_per_second: 361
  gail_reward: 0.0029176902409511593
  grad_norm: 33.06243636883222
  iteration: 39
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9932968157988328
  ratio: 1.0004870226750007
  success_rate: 0.0
  total_episodes: 866
  total_loss: -0.9932968318462372
  total_steps: 400000
  total_time: 1105.3871133327484

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.012156731079822071
  entropy: -1.0764405825199226
  episode_reward: 2.9665062430955267
  frame_per_second: 362
  gail_reward: 0.006654471092117138
  grad_norm: 31.922044851535407
  iteration: 40
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9964519136991257
  ratio: 1.0010431910172486
  success_rate: 0.0
  total_episodes: 883
  total_loss: -0.9964519392221401
  total_steps: 410000
  total_time: 1131.4742648601532

Trainer is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter40.pkl>. Progress is saved at </home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 41 =====:
  adv_mean: null
  discriminator_loss: 0.01212086767429868
  entropy: -1.1082465489705404
  episode_reward: 2.5869951971738936
  frame_per_second: 362
  gail_reward: 0.0002616224872606556
  grad_norm: 41.91812171233006
  iteration: 41
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9932018108856984
  ratio: 1.0016909764363215
  success_rate: 0.0
  total_episodes: 910
  total_loss: -0.9932018387011993
  total_steps: 420000
  total_time: 1158.917807340622

===== gail Training Iteration 42 =====:
  adv_mean: null
  discriminator_loss: 0.01146124404323741
  entropy: -1.2966129055389992
  episode_reward: 2.969247876178408
  frame_per_second: 361
  gail_reward: 0.002964615874374524
  grad_norm: 37.53889162601569
  iteration: 42
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9957236670530759
  ratio: 1.0012979128421882
  success_rate: 0.0
  total_episodes: 935
  total_loss: -0.9957236869212909
  total_steps: 430000
  total_time: 1188.10502743721

===== gail Training Iteration 43 =====:
  adv_mean: null
  discriminator_loss: 0.009142244786907656
  entropy: -1.4206579960309542
  episode_reward: 2.5261858648517395
  frame_per_second: 361
  gail_reward: 0.0006332875571388285
  grad_norm: 49.2451553601485
  iteration: 43
  log_dir: /home/felix/Documents/GitHub/cs269_assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.9952918641078167
  ratio: 1.001842353435663
  success_rate: 0.0
  total_episodes: 955
  total_loss: -0.9952918827533722
  total_steps: 440000
  total_time: 1216.429851770401

===== gail Training Iteration 44 =====:
  adv_mean: null
  discriminator_loss: 0.008162799774585531
  entropy: -1.5232651294806066
